name	forma	varietas	subspecies	species	species subgroup	species group	subgenus	genus	subtribe	tribe	subfamily	family	superfamily	parvorder	infraorder	suborder	order	superorder	infraclass	subclass	class	superclass	subphylum	phylum	superphylum	subkingdom	kingdom	superkingdom
Argynnis_paphia	NA	NA	NA	171802	NA	NA	NA	171801	NA	127312	40037	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Aricia_agestis	NA	NA	NA	91739	NA	NA	NA	91737	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Aricia_anteros	NA	NA	NA	282022	NA	NA	NA	91737	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Aricia_artaxerxes	NA	NA	NA	91738	NA	NA	NA	91737	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Aricia_cramera	NA	NA	NA	282009	NA	NA	NA	91737	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Aricia_eumedon	NA	NA	NA	282031	NA	NA	NA	91737	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Aricia_montensis	NA	NA	NA	1265397	NA	NA	NA	91737	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Aricia_morronensis	NA	NA	NA	1107572	NA	NA	NA	91737	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Aricia_nicias	NA	NA	NA	689501	NA	NA	NA	91737	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Boloria_aquilonaris	NA	NA	NA	405021	NA	NA	NA	127313	NA	127312	40037	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Boloria_chariclea	NA	NA	NA	685436	NA	NA	NA	127313	NA	127312	40037	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Clossiana_dia	NA	NA	NA	596532	NA	NA	NA	525815	NA	127312	40037	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Boloria_eunomia	NA	NA	NA	405022	NA	NA	NA	127313	NA	127312	40037	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Boloria_euphrosyne	NA	NA	NA	405023	NA	NA	NA	127313	NA	127312	40037	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Clossiana_freija	NA	NA	NA	596533	NA	NA	NA	525815	NA	127312	40037	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Clossiana_frigga	NA	NA	NA	596534	NA	NA	NA	525815	NA	127312	40037	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Boloria_graeca	NA	NA	NA	977897	NA	NA	NA	127313	NA	127312	40037	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Clossiana_improba	NA	NA	NA	977890	NA	NA	NA	525815	NA	127312	40037	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Boloria_napaea	NA	NA	NA	525771	NA	NA	NA	127313	NA	127312	40037	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Boloria_pales	NA	NA	NA	405024	NA	NA	NA	127313	NA	127312	40037	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Boloria_polaris	NA	NA	NA	995052	NA	NA	NA	127313	NA	127312	40037	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Boloria_selene	NA	NA	NA	191398	NA	NA	NA	127313	NA	127312	40037	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Clossiana_thore	NA	NA	NA	977896	NA	NA	NA	525815	NA	127312	40037	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Clossiana_titania	NA	NA	NA	596536	NA	NA	NA	525815	NA	127312	40037	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Brenthis_daphne	NA	NA	NA	405032	NA	NA	NA	405031	NA	127312	40037	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Brenthis_hecate	NA	NA	NA	405033	NA	NA	NA	405031	NA	127312	40037	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Brenthis_ino	NA	NA	NA	405034	NA	NA	NA	405031	NA	127312	40037	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Brintesia_circe	NA	NA	NA	111891	NA	NA	NA	111890	150886	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Cacyreus_marshalli	NA	NA	NA	266946	NA	NA	NA	266945	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Callophrys_avis	NA	NA	NA	700180	NA	NA	NA	242268	NA	140316	42300	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Callophrys_rubi	NA	NA	NA	242269	NA	NA	NA	242268	NA	140316	42300	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Carcharodus_alceae	NA	NA	NA	509358	NA	NA	NA	509357	NA	NA	40100	40093	40092	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Carcharodus_floccifera	NA	NA	NA	876054	NA	NA	NA	509357	NA	NA	40100	40093	40092	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Carcharodus_lavatherae	NA	NA	NA	876056	NA	NA	NA	509357	NA	NA	40100	40093	40092	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Carcharodus_orientalis	NA	NA	NA	876057	NA	NA	NA	509357	NA	NA	40100	40093	40092	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Carterocephalus_palaemon	NA	NA	NA	218720	NA	NA	NA	218719	NA	NA	218718	40093	40092	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Celastrina_argiolus	NA	NA	NA	203782	NA	NA	NA	42298	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Charaxes_jasius	NA	NA	NA	658804	NA	NA	NA	191424	NA	215746	42261	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Chazara_briseis	NA	NA	NA	366038	NA	NA	NA	366037	150886	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Chilades_trochylus	NA	NA	NA	282386	NA	NA	NA	282385	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Coenonympha_arcania	NA	NA	NA	111894	NA	NA	NA	111893	150878	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Coenonympha_corinna	NA	NA	NA	111895	NA	NA	NA	111893	150878	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Coenonympha_dorus	NA	NA	NA	111896	NA	NA	NA	111893	150878	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Coenonympha_gardetta	NA	NA	NA	554481	NA	NA	NA	111893	150878	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Coenonympha_glycerion	NA	NA	NA	242261	NA	NA	NA	111893	150878	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Coenonympha_hero	NA	NA	NA	192186	NA	NA	NA	111893	150878	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Coenonympha_leander	NA	NA	NA	554483	NA	NA	NA	111893	150878	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Coenonympha_oedippus	NA	NA	NA	554486	NA	NA	NA	111893	150878	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Coenonympha_pamphilus	NA	NA	NA	242262	NA	NA	NA	111893	150878	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Coenonympha_rhodopensis	NA	NA	NA	554487	NA	NA	NA	111893	150878	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Coenonympha_thyrsis	NA	NA	NA	554491	NA	NA	NA	111893	150878	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Coenonympha_tullia	NA	NA	NA	132697	NA	NA	NA	111893	150878	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Colias_sareptensis	NA	NA	NA	876052	NA	NA	NA	42295	NA	NA	42450	7114	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Colias_aurorina	NA	NA	NA	447167	NA	NA	NA	42295	NA	NA	42450	7114	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Colias_chrysotheme	NA	NA	NA	78612	NA	NA	NA	42295	NA	NA	42450	7114	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Colias_croceus	NA	NA	NA	72248	NA	NA	NA	42295	NA	NA	42450	7114	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Colias_erate	NA	NA	NA	72852	NA	NA	NA	42295	NA	NA	42450	7114	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Colias_hecla	NA	NA	NA	78613	NA	NA	NA	42295	NA	NA	42450	7114	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Colias_hyale	NA	NA	NA	78615	NA	NA	NA	42295	NA	NA	42450	7114	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Colias_myrmidone	NA	NA	NA	78617	NA	NA	NA	42295	NA	NA	42450	7114	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Colias_palaeno	NA	NA	NA	78620	NA	NA	NA	42295	NA	NA	42450	7114	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Colias_phicomone	NA	NA	NA	78622	NA	NA	NA	42295	NA	NA	42450	7114	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Colias_tyche	NA	NA	NA	596546	NA	NA	NA	42295	NA	NA	42450	7114	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Colotis_evagore	NA	NA	NA	943180	NA	NA	NA	320189	NA	152602	42449	7114	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Cupido_alcetas	NA	NA	NA	876058	NA	NA	NA	282381	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Cupido_argiades	NA	NA	NA	596724	NA	NA	NA	282381	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Cupido_decoloratus	NA	NA	NA	876053	NA	NA	NA	282381	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Cupido_minimus	NA	NA	NA	596548	NA	NA	NA	282381	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Cupido_osiris	NA	NA	NA	282382	NA	NA	NA	282381	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Danaus_chrysippus	NA	NA	NA	151541	NA	NA	151543	13036	344705	30248	127218	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Danaus_plexippus	NA	NA	NA	13037	NA	NA	151542	13036	344705	30248	127218	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Erebia_aethiopella	NA	NA	NA	111898	NA	NA	NA	111897	150880	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Erebia_aethiops	NA	NA	NA	447833	NA	NA	NA	111897	150880	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Erebia_alberganus	NA	NA	NA	111899	NA	NA	NA	111897	150880	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Erebia_calcaria	NA	NA	NA	468173	NA	NA	NA	111897	150880	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Erebia_cassioides	NA	NA	NA	111900	NA	NA	NA	111897	150880	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Erebia_epiphron	NA	NA	NA	242257	NA	NA	NA	111897	150880	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Erebia_euryale	NA	NA	NA	111902	NA	NA	NA	111897	150880	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Erebia_gorge	NA	NA	NA	242260	NA	NA	NA	111897	150880	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Erebia_gorgone	NA	NA	NA	468178	NA	NA	NA	111897	150880	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Erebia_hispania	NA	NA	NA	468183	NA	NA	NA	111897	150880	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Erebia_ligea	NA	NA	NA	111903	NA	NA	NA	111897	150880	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Erebia_manto	NA	NA	NA	598736	NA	NA	NA	111897	150880	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Erebia_medusa	NA	NA	NA	447850	NA	NA	NA	111897	150880	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Erebia_melas	NA	NA	NA	876059	NA	NA	NA	111897	150880	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Erebia_meolans	NA	NA	NA	111904	NA	NA	NA	111897	150880	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Erebia_mnestra	NA	NA	NA	468186	NA	NA	NA	111897	150880	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Erebia_montana	NA	NA	NA	111905	NA	NA	NA	111897	150880	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Erebia_nivalis	NA	NA	NA	468187	NA	NA	NA	111897	150880	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Erebia_oeme	NA	NA	NA	242259	NA	NA	NA	111897	150880	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Erebia_ottomana	NA	NA	NA	468188	NA	NA	NA	111897	150880	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Erebia_palarica	NA	NA	NA	191414	NA	NA	NA	111897	150880	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Erebia_pandrose	NA	NA	NA	242258	NA	NA	NA	111897	150880	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Erebia_pharte	NA	NA	NA	111906	NA	NA	NA	111897	150880	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Erebia_medusa_polaris	NA	NA	447852	447850	NA	NA	NA	111897	150880	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Erebia_pronoe	NA	NA	NA	598737	NA	NA	NA	111897	150880	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Erebia_rhodopensis	NA	NA	NA	1092850	NA	NA	NA	111897	150880	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Erebia_sthennyo	NA	NA	NA	366057	NA	NA	NA	111897	150880	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Erebia_sudetica	NA	NA	NA	876060	NA	NA	NA	111897	150880	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Erebia_triaria	NA	NA	NA	242256	NA	NA	NA	111897	150880	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Erebia_tyndarus	NA	NA	NA	468193	NA	NA	NA	111897	150880	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Erebia_zapateri	NA	NA	NA	1118362	NA	NA	NA	111897	150880	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Erynnis_tages	NA	NA	NA	520884	NA	NA	NA	76212	NA	NA	40100	40093	40092	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Euchloe_ausonia	NA	NA	NA	415331	NA	NA	415320	72254	NA	152601	42449	7114	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Euchloe_bazae	NA	NA	NA	415329	NA	NA	415322	72254	NA	152601	42449	7114	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Euchloe_belemia	NA	NA	NA	535715	NA	NA	415320	72254	NA	152601	42449	7114	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Euchloe_crameri	NA	NA	NA	535721	NA	NA	415320	72254	NA	152601	42449	7114	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Euchloe_insularis	NA	NA	NA	547581	NA	NA	415320	72254	NA	152601	42449	7114	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Euchloe_penia	NA	NA	NA	415327	NA	NA	415322	72254	NA	152601	42449	7114	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Euchloe_simplonia	NA	NA	NA	547582	NA	NA	415320	72254	NA	152601	42449	7114	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Euchloe_tagis	NA	NA	NA	415341	NA	NA	415320	72254	NA	152601	42449	7114	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Euphydryas_aurinia	NA	NA	NA	104503	NA	NA	NA	104501	171579	171578	40040	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Euphydryas_cynthia	NA	NA	NA	104506	NA	NA	NA	104501	171579	171578	40040	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Euphydryas_desfontainii	NA	NA	NA	104507	NA	NA	NA	104501	171579	171578	40040	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Euphydryas_iduna	NA	NA	NA	104510	NA	NA	NA	104501	171579	171578	40040	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Euphydryas_intermedia	NA	NA	NA	104511	NA	NA	NA	104501	171579	171578	40040	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Euphydryas_maturna	NA	NA	NA	104512	NA	NA	NA	104501	171579	171578	40040	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Quercusia_quercus	NA	NA	NA	116135	NA	NA	NA	116134	NA	140315	42300	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Glaucopsyche_alexis	NA	NA	NA	203781	NA	NA	NA	203780	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Glaucopsyche_melanops	NA	NA	NA	1002887	NA	NA	NA	203780	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Gonepteryx_cleopatra	NA	NA	NA	78624	NA	NA	NA	78608	NA	NA	42450	7114	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Gonepteryx_farinosa	NA	NA	NA	596575	NA	NA	NA	78608	NA	NA	42450	7114	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Gonepteryx_rhamni	NA	NA	NA	78609	NA	NA	NA	78608	NA	NA	42450	7114	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Hamearis_lucina	NA	NA	NA	328891	NA	NA	NA	328890	NA	NA	124347	124343	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Hesperia_comma	NA	NA	NA	291688	NA	NA	NA	218734	NA	NA	40096	40093	40092	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Heteropterus_morpheus	NA	NA	NA	876081	NA	NA	NA	876080	NA	NA	218718	40093	40092	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Hipparchia_cretica	NA	NA	NA	213044	NA	NA	NA	111908	150886	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Hipparchia_fagi	NA	NA	NA	111910	NA	NA	NA	111908	150886	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Hipparchia_fidia	NA	NA	NA	366083	NA	NA	NA	111908	150886	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
