# BEAST v1.7.5
# Generated Sat Mar 01 06:12:13 CET 2014 [seed=1393650732451]
state	species.coalescent	speciesTree.rootHeight	posterior	speciation.likelihood	prior	likelihood	species.popMean	speciesTree.splitPopSize1	speciesTree.splitPopSize2	speciesTree.splitPopSize3	speciesTree.splitPopSize4	speciesTree.splitPopSize5	speciesTree.splitPopSize6	speciesTree.splitPopSize7	speciesTree.splitPopSize8	speciesTree.splitPopSize9	speciesTree.splitPopSize10	speciesTree.splitPopSize11	speciesTree.splitPopSize12	speciesTree.splitPopSize13	speciesTree.splitPopSize14	speciesTree.splitPopSize15	speciesTree.splitPopSize16	speciesTree.splitPopSize17	speciesTree.splitPopSize18	speciesTree.splitPopSize19	speciesTree.splitPopSize20	speciesTree.splitPopSize21	speciesTree.splitPopSize22	speciesTree.splitPopSize23	speciesTree.splitPopSize24	speciesTree.splitPopSize25	speciesTree.splitPopSize26	speciesTree.splitPopSize27	speciesTree.splitPopSize28	speciesTree.splitPopSize29	speciesTree.splitPopSize30	speciesTree.splitPopSize31	speciesTree.splitPopSize32	speciesTree.splitPopSize33	speciesTree.splitPopSize34	speciesTree.splitPopSize35	speciesTree.splitPopSize36	speciesTree.splitPopSize37	speciesTree.splitPopSize38	speciesTree.splitPopSize39	speciesTree.splitPopSize40	speciesTree.splitPopSize41	speciesTree.splitPopSize42	speciesTree.splitPopSize43	speciesTree.splitPopSize44	speciesTree.splitPopSize45	speciesTree.splitPopSize46	speciesTree.splitPopSize47	speciesTree.splitPopSize48	speciesTree.splitPopSize49	species.birthDeath.meanGrowthRate	species.birthDeath.relativeDeathRate	cluster37.treeModel.rootHeight	cluster37.kappa	cluster37.frequencies1	cluster37.frequencies2	cluster37.frequencies3	cluster37.frequencies4	cluster37.clock.rate	cluster527.treeModel.rootHeight	cluster527.kappa	cluster527.frequencies1	cluster527.frequencies2	cluster527.frequencies3	cluster527.frequencies4	cluster527.clock.rate	cluster62.treeModel.rootHeight	cluster62.kappa	cluster62.frequencies1	cluster62.frequencies2	cluster62.frequencies3	cluster62.frequencies4	cluster62.clock.rate	cluster37.treeLikelihood	cluster527.treeLikelihood	cluster62.treeLikelihood
9090000	16.314185312636425	0.6639072264449158	-6918.663856325282	0.1173186120983683	33.00863612140577	-6951.672492446688	0.1608240511064568	1.090142126388177	0.661586509158393	0.8550722565117255	0.6890776636813719	0.44402045245792443	0.9380511565316848	0.7878936014009015	0.24129317298345962	0.46421683078191095	0.4908804585480927	0.8219421866150556	0.4930814162488374	0.6274571550524324	0.29219555243580525	0.7819783351824992	0.39256588891753474	0.5496706156518781	0.36592447458521876	0.150303423967379	0.12678732092857642	0.11883732930853759	0.4745692675814189	0.6369961333670014	0.18381565205541903	0.4570344526947018	0.22366379415968177	0.022272161517543305	0.18887441907157618	0.3665110716666406	0.07403168948885143	0.2124249751156555	0.20567557653726912	0.3021487982753094	0.18456663465371811	0.2634946677681801	0.0964959740594051	0.20286349945372162	0.30603770492534066	0.10278672919777505	0.3933790490157894	0.09207747932409828	0.18551391227036956	0.03143337335879996	0.6138031425532933	0.13894297244673298	0.47759170514608756	0.3224944120181949	0.17213979435374038	0.09677391891524147	2.2136853142637527	0.0036724286357120283	0.9328917276031314	10.489647872052192	0.3001526584903416	0.27699202977592513	0.21311591474521802	0.2097393969885149	0.04711620097984133	1.2127488519386236	2.9023820843407817	0.24099349257401304	0.24349340096436517	0.2924582967996129	0.22305480966201052	0.00855534499249566	1.3641482545229662	2.0597121480855165	0.30077114352290507	0.2440937318503977	0.26285001051157864	0.192285114115118	0.006380013358431235	-1329.3476729508454	-4197.411667584492	-1424.913151911351
9120000	267.1520426836594	0.0025142588807595427	-6339.432757161269	91.86119538717006	617.8280963155293	-6957.260853476799	6.142027415855283E-4	0.0014708464855925896	0.0026132021746480836	0.0010275650611324758	7.425806926919101E-4	0.0023156611397208457	0.0020368032976759124	0.002360270869223404	0.0019049218946419798	0.005145455632482904	0.0067050986078162934	0.0018803181969305608	0.0011849368264954404	0.002455749704241221	0.003363506332614526	5.026519870880826E-4	0.001624664333185016	0.0013600602001297621	0.0015579847501059607	0.0012630823574168218	9.605482639865966E-4	0.0010974573477436876	4.603884691664905E-4	8.737100490853524E-4	0.0019542142767005467	0.002811032345214499	6.851378005537905E-4	8.603215370513432E-4	4.908063896554171E-4	0.0012262481773194864	0.001996882307842623	2.966722798900681E-4	2.207972077845429E-4	8.905735188050467E-4	0.0018473668410514512	5.344148672993076E-4	0.0029729079236254633	0.0020602604698813603	4.5332941373778056E-4	0.0042643280070589085	9.714335117021622E-4	0.0016767841323226816	4.550241272675809E-4	0.0012052633926995372	3.844980900499859E-4	4.6467160006898777E-4	6.297397471469237E-4	0.0018038876898322173	7.680606556630205E-4	0.001219769627511226	757.0767067674151	0.48140480733427965	0.003821199344389028	12.917837697168201	0.27963271750348745	0.2819954737871462	0.1906707603645242	0.24770104834484188	13.09205321530996	0.00410713303960135	3.3655427456501075	0.2537862653605301	0.24530286867134327	0.2817652061020915	0.21914565986603685	2.209241749287016	0.0055519080150869165	5.943514290902677	0.2969003691470315	0.19540910580686766	0.27847400842093195	0.22921651662516832	1.8869481927346299	-1322.7252600220315	-4201.120943537776	-1433.4146499169915
9150000	4.024365860924642	0.6134411603249186	-6918.5982412229705	2.113091032034572	34.89263312040353	-6953.490874343374	0.10867560281485215	0.8091477568162643	0.38629838081270945	0.3029263378041063	0.5571713379493769	0.1963437581907656	0.2920470941254368	0.2340663627450476	0.546136273611839	0.43879818113515145	0.2711698139026941	0.48661971966214834	0.263344143088848	0.5876547214768991	0.3262969636800687	0.43023249111803274	0.21461980198370337	0.4004060701480419	0.09367719640146485	0.21874707617880434	0.44068756977291274	0.21179250473732722	0.13417019476898237	0.09770630765294758	0.11267295927017654	0.16277125669808892	0.07564822676421291	0.41721098584004196	0.6231296213294125	0.12548260598745847	0.4269676941711758	0.06993536839570874	0.2873788764495513	0.2237735070404361	0.04896764705093628	0.06440197141302874	0.030534624390512757	0.3630300022237884	0.11103601497088633	0.2964956230807647	0.20426155432131526	0.03997944988020439	0.28605174873863043	0.22815700977212416	0.14818767122610002	0.1219991498051118	0.17955966644828825	0.3564910438492499	0.47357346960118507	0.011411470902012725	2.242017781615061	0.5143786847311186	1.0074882479591765	22.129891169754195	0.31014603750509057	0.30292048795008664	0.15453656136361923	0.2323969131812033	0.054120853491219374	1.3950062736552926	2.1445934754077185	0.24219954164752328	0.23033291048100105	0.2872960064626117	0.2401715414088656	0.006897727912857147	0.9824314960792088	2.741556197009433	0.3019854989862712	0.2214102209088861	0.27744427046691805	0.19916000963792413	0.005687538435694636	-1327.9304140334116	-4200.250695285325	-1425.3097650246382
9180000	-349.41220014087673	1080.1873380338166	-7748.135193515423	-114.92743782404753	-804.7291809046573	-6943.406012610766	320.7041532605451	1374.8219800070415	832.5096038681924	1800.6946479855505	679.5812004581711	832.9629890286919	690.188919160195	709.1132932875234	838.8216588720312	558.1162760790874	1506.8366503134478	849.3611355630863	824.4217617846842	1143.319830268486	2223.9320576428026	1307.8195675156735	2628.0311421445635	569.8757313834584	565.5455504467944	30.254115010356177	548.4768925760735	230.23845055314933	175.82876239780418	232.5222020162384	601.0903713853977	449.0967484113967	130.1241070054206	465.25483150626513	1734.030868152537	777.3228522046677	401.54211156950777	513.0983463286589	411.91432631887136	856.6733183484475	514.5826852625349	179.68339574731496	406.33177652955106	758.4487318504684	941.4065170903106	290.3493469075597	287.5446968247943	205.30785973934204	538.4029047434004	234.07681596016263	1216.0664692326452	492.01217974833094	1804.7807701234558	515.9929045337464	133.7890855097571	527.1018364408127	0.0017742272065850242	0.4528108231138012	1175.590895707943	13.734367192157814	0.28199197409015553	0.27889842960953315	0.1711001624566187	0.2680094338436924	3.8825189199948496E-5	2148.0159510241942	2.3541787904388407	0.24809243274786935	0.2400574484307298	0.2849934845788902	0.22685663424251243	4.8521681599568865E-6	2528.8999490432984	2.910715577459283	0.28072162257120015	0.23030213042504996	0.265513513661796	0.22346273334195346	3.1882612010632393E-6	-1322.8747527047396	-4197.735572321437	-1422.7956875845894
9210000	204.44973939429906	0.010397587690376693	-6449.195381691354	66.8335108499199	492.95677777454523	-6942.152159465899	0.001690814466290324	0.003513991628138918	0.0054632345067665245	0.005889504868972554	0.008797817371408112	0.009312221764102985	0.002805698877115126	0.009308525980602592	0.008352329341924999	0.006949024711984885	0.003512735487055937	0.002707157426093611	0.006554517900718457	0.007738447843957655	0.005049688455747008	0.0035525140321137727	0.006151915163512377	0.014163401041034729	0.0019149814366796435	0.00290504718233726	0.0016647345139558856	0.0013369171981778385	0.0064045583960801985	0.004094837575272778	0.004117315292300234	0.0028904903806805395	0.0029708707787038545	0.002495003865494286	0.002328879774873877	5.106159205738412E-4	0.003406091737940845	0.0047515811240687435	0.007727949062480608	0.001209971037352282	0.0032459804710524105	0.005165763526981962	0.005717254963658926	0.0017238638235270757	0.0050141951492747045	0.0019008640862538525	0.004660179816926594	0.008558255855657422	0.0012334328903733907	0.0028968282598103496	0.005069339045931844	0.0011270719378375618	0.0014385303090238433	0.0036409869512810454	0.00468068841083756	0.0035501280947436947	153.6589707813304	0.16231940290641786	0.017978301535296264	12.713362534926294	0.3300708805593383	0.26845883874262155	0.14625120474825942	0.2552190759497805	2.262748344997911	0.022778716278295516	2.5912476222298046	0.232865011931036	0.25145863769945787	0.2799522607921449	0.235724089577363	0.44843440789369077	0.018135227993794033	5.4181419688814225	0.2708925852041945	0.25003350970079263	0.2624947240369085	0.2165791810581039	0.3884570994484405	-1320.7461589410134	-4194.239569882675	-1427.166430642211
9240000	-32.32729977773539	1.3718088121101715	-7008.411806715759	-12.563489425262043	-64.75694263008465	-6943.6548640856745	0.31429814591203126	1.4117044890584431	1.7431795660928733	0.8675361112339777	1.38456127633307	2.7393606804157002	1.3821942097434876	1.3483363497412364	1.1552400430145275	0.6765987184936412	0.740360755429575	1.7556097893997664	1.364836927348989	1.2483669800344497	0.44443433265443333	1.73759786322527	0.5817168087778357	1.282192028409252	0.776892910022577	1.1279418874487523	0.11554426873306888	0.38109074827630396	0.40181993229546487	0.21768273225480742	0.3010310067249224	1.4740066165844197	0.15302000671246024	1.001772989003015	0.44775932695077303	0.38082974656033636	0.3639602178954451	0.5629812423133649	0.5328748438778472	0.7686012563384892	1.2380664081347812	0.19291009807858756	0.2087131244697355	0.6119848449850402	0.7129689465358304	0.021491851769563843	0.7762707861799675	0.5934379486249616	0.4680015617438352	0.5731685602566685	0.314618408353531	0.6441443548276026	0.21562402351750254	0.17541191225288022	0.3893414641233357	0.17273818268309646	1.7137734398410036	0.011952225582456965	2.0976078016655446	24.81245542734446	0.3176723889246595	0.2713393604553927	0.17029219565289416	0.2406960549670534	0.022744371829522703	2.4316131204138625	3.459315537661842	0.22801938945903868	0.26313004745108076	0.2860760204924488	0.2227745425974335	0.0035559402418484016	4.16187342723115	4.009409922965565	0.2978796296284078	0.2554120327722726	0.23632354116156934	0.21038479643774988	0.0027394338665262348	-1321.2511804677847	-4199.769130919619	-1422.634552698271
9270000	264.9131636836628	0.0026885937860598647	-6333.068025842182	88.00776236227716	610.2382239603461	-6943.306249802527	6.784156426481933E-4	0.0016621578875907767	0.001615864562201016	0.004067044228464682	0.0017262268467023766	0.005447538131880168	7.685309608896075E-4	6.292694407647874E-4	0.001585100807200945	0.002996283293320471	0.004566993481315872	0.0027753864054848813	4.472166977029876E-4	0.0012666240013464436	0.003790263364847248	0.0032511141707542565	0.0036119773006537703	0.001772878195756298	4.2621687825629E-4	0.0015177014396028428	4.087067750234488E-4	0.0012068725655364708	0.0028883980633797476	8.027396720771075E-4	3.2618751243989897E-4	0.0019604991813597615	0.0014502747656293731	0.0019791206800285816	3.624058711612231E-4	0.00113210402159306	0.0020130720164864765	0.002214779289828839	6.705281810895479E-4	0.0011773627524512525	4.0184788623034886E-4	6.634694111034979E-4	4.83975911239094E-5	0.0012363920728192047	0.0022936142738176923	8.903642546285452E-4	0.0010742194152568768	8.859497222476785E-4	0.004353246671968765	7.11221039199092E-4	0.001637213937733613	5.164266549591145E-4	0.0020547983230861473	8.029335406434403E-4	5.658604656328345E-4	4.34401306067538E-4	405.3323292640116	0.23673289605108613	0.0047270312667028035	18.89104515042451	0.33633582609436957	0.23888838829446687	0.1642738337071256	0.2605019519040377	9.356516811684415	0.005016856723792242	2.809537452707273	0.24731512414527498	0.24331918755077903	0.2748341515066019	0.23453153679734576	1.9620339986351298	0.005079507867403807	2.114785401567521	0.31049570270678123	0.22599122707940572	0.2589782928400868	0.20453477737372594	1.386302009432302	-1323.271243266385	-4198.918535409798	-1421.1164711263445
9300000	100.96904222002973	0.10033964247530612	-6692.070201855197	29.2832795585369	261.3037466932416	-6953.373948548439	0.01262559120850329	0.09472665149074036	0.061720761474628606	0.051787682119779944	0.10089980638179943	0.029223536518888645	0.03879609068436265	0.05087321540746693	0.11794691314661332	0.06322344728781708	0.024510367156626932	0.04888040402774911	0.06349950412097648	0.0436853636257551	0.016189821012033256	0.06755743661264169	0.036030482407226505	0.04133387718390352	0.0075694264086222885	0.014561480465966437	0.035733944597003416	0.02184343645754376	0.014042825040857965	0.02116380706040791	0.025887103243130163	0.03687498309622811	0.019228889961752257	0.012252698661533305	0.01816318969558529	0.06656152031301493	0.021180409529778163	0.03423604218591361	0.01759792381385153	0.021025459777614514	0.014322219647170642	0.010325152386942685	0.005351748180272467	0.020834964915452912	0.013680056892990412	0.05082827561400663	0.04262856324270722	0.023839806752938973	0.02165505013736462	0.03557571521239706	0.021080638448923564	0.004362635589724162	0.017277742548207988	0.03830210186028001	0.010029487521722613	0.014573777339595554	7.725288361108699	0.5288627973048541	0.15006412097680114	13.38145218568148	0.3205191166011552	0.26173538179232375	0.17193661395092766	0.2458088876555931	0.30388535236635794	0.20852788151123292	3.006762984314932	0.2585796094231591	0.23316785742902058	0.27700387070401306	0.2312486624438089	0.045196364288445236	0.1646291219851507	2.5109561134993608	0.271263430728251	0.21946595050046533	0.28026212247192567	0.22900849629935763	0.040104569077287044	-1324.3316552257531	-4198.504143310088	-1430.5381500125986
9330000	75.1364481792477	0.1826902854138198	-6750.718809392169	19.715500942357416	193.0764757009353	-6943.795285093104	0.02332749244214057	0.14307700465526638	0.07647588916576088	0.11979653184551547	0.0764100637859249	0.03415080397413547	0.06632392548790868	0.038618726522644795	0.05088512898002355	0.032578152306553525	0.05379512636205903	0.03720706532869859	0.06342728410020967	0.033589536789429206	0.11707688797349584	0.04853299282368179	0.07763588242649108	0.15149754790713685	0.0049911974279888745	0.029709180836064587	0.03120689916250353	0.08117390354585333	0.057952474523802255	0.06986694094389818	0.05931575324329694	0.05060729313195946	0.06799491518613185	0.020062258038727535	0.04380449956023159	0.011596592934300041	0.0820659923101111	0.13677452788503078	0.039667640467062594	0.07783546987288537	0.05617823341131988	0.08316935014250024	0.12873015514585343	0.024667912439084068	0.03406094962909857	0.06561661585453593	0.02520149450993367	0.04137400260332299	0.03059638196100234	0.05176139827909817	0.029253693588752447	0.04998166590577383	0.10445289778313037	0.03602043467870558	0.03085890544664629	0.05319542544889627	3.528042246017987	0.7659963696509815	0.2292626145781761	9.425779844214523	0.28066790263486086	0.29393535730076475	0.1671173652205081	0.25827937484386604	0.1872954497272131	0.3289080030308062	2.843855686482159	0.2341196447407771	0.23316382331925062	0.2964006184039435	0.2363159135360305	0.02958999060283359	0.40066536094367555	3.389148955370769	0.2765679125445879	0.2414438400842147	0.2725540450789293	0.20943420229226758	0.020838449484768665	-1325.8758430788073	-4197.413676609878	-1420.5057654044188
9360000	257.41492309629353	0.004659067837818836	-6360.473952889775	79.06436645817749	586.3091067594787	-6946.783059649254	8.644578039549254E-4	0.0020808557595727605	0.0035571440617091434	0.0019927209407972425	0.006807721702924837	0.00506772481209037	0.003271531919407707	0.006149701687363881	0.005118736036257149	0.002774745541441147	0.0032205789436267366	0.001516811904548864	0.007715464418399159	0.004770896579060382	0.0022310090483660017	0.004466929942644139	0.001812762495494969	0.003892188723763816	0.0015036867033141603	2.3336710155333465E-4	0.0012990946358268551	7.281117105960475E-4	7.304670439873128E-4	0.0020233009416422087	0.0012914519234336335	5.644510934660987E-4	0.0015035677814908542	0.003060874857969633	3.5670769204448107E-4	0.001190751904980007	8.268956461391733E-4	0.003820290746248577	9.999392261816856E-4	0.0014392749829404018	0.0023411151460595143	0.002113567860523231	0.001517147785728417	0.0011468984824536334	7.34911484427229E-4	0.0018528931646781882	3.860727212500018E-4	6.982411225830871E-4	8.551280033688113E-4	7.975649560658537E-4	0.0029421982823405976	0.0011280766195782002	0.0025919899474208326	9.591765767856201E-4	0.004536512412025672	0.003937733141976149	271.147600454856	0.08532147821880537	0.006212943171171706	15.907521331616511	0.29937357327456826	0.28878683980561526	0.14971552145005532	0.2621240654697609	7.124742069249237	0.008535368923530455	3.0447468263640998	0.25387639513400373	0.2429641322516806	0.27526441060286566	0.2278950620114517	1.1924608531198224	0.008214953321429493	3.877936734785417	0.2652041834150348	0.21632543016131792	0.28619332558211746	0.23227706084152927	0.5430448520343951	-1323.405288399282	-4198.488104636624	-1424.889666613349
9390000	266.34262405716396	0.002229395526223488	-6329.394696212387	93.0649924782904	623.4273423100245	-6952.822038522412	6.796706666143487E-4	0.002411059618126213	8.395505507149674E-4	0.0016050444613632114	0.0011070613245204967	0.002269112681008887	0.0034304275554546183	0.0014565578965792872	0.002117285650953548	0.003367748735364988	0.0019351680184858922	0.002938901598050188	0.0014937763620434105	0.0030359848754805117	0.004319589486333737	0.0018145316261573602	0.0027120717033485486	0.0025995294833741083	0.0017630630771513659	0.0011168205464371535	6.224738145264341E-4	0.0020702107892529103	4.2923746639268273E-4	0.0014162269276862451	0.0015773826311865386	7.876835308640782E-4	2.2502592455500247E-4	4.6190496729466886E-4	0.003460969658067206	5.641691845747583E-4	0.002129083672540366	9.976559221720482E-4	9.220191128556587E-4	0.002417980421741484	4.944442919033227E-4	7.861984498387637E-4	8.868507574608956E-4	7.499030304318121E-4	0.0025256480498003168	0.0014340781029500728	4.011919592745758E-4	0.0022524288699025644	0.0020810787656949884	6.068143029866704E-4	9.866315328539907E-4	8.43500154386911E-5	5.812688964178033E-4	3.954498916773599E-4	4.006084215026456E-4	0.001162795529887877	691.8240502392093	0.07541172951797995	0.0036041816091100885	18.083862967861435	0.32025182899280397	0.2689626702259689	0.16382158272449776	0.2469639180567291	12.339468961901499	0.005522529891332039	3.4088674269350627	0.2555681887385188	0.23732028065057822	0.28125462940454615	0.22585690120635848	2.0161032240157932	0.005002760615619849	4.605593866293536	0.3033037412250455	0.22867715024488908	0.2524207982704053	0.21559831025965953	2.1078399776506407	-1325.9436759202424	-4203.573634894607	-1423.3047277075632
9420000	106.09098316945929	0.06474887974769913	-6688.662513497597	43.52126230686963	253.7879562071343	-6942.4504697047305	0.01542088863897214	0.047181103051210795	0.04527754722704627	0.05940114899589039	0.04874168130817591	0.05808915236490268	0.07265924426215667	0.012356032575919943	0.07151559617881724	0.04497393348232401	0.029437914664788956	0.04118500286747255	0.009653651793689053	0.06806286307667561	0.1441549879049563	0.0772741049366266	0.025326747758993365	0.05006110787458048	0.01964190904456563	0.056112998752209896	0.02586423871916786	0.022726745105358617	0.03665398065072345	0.02095260632541677	0.0317571297742161	0.05808934692814975	0.007615209359957966	0.029014182381268686	0.07469550204817055	0.056964917526415956	0.01025541761402587	0.05320981796339727	0.0017510446698159408	0.041274992619814384	0.003443876232792049	0.03363089630848794	0.04004862761696703	0.017839585923864743	0.010044116829829579	0.014219832579045612	0.011388636088472686	0.03909521876930855	0.03380801617367694	0.026320448009178335	0.02258277726766482	0.03515300767547028	0.1003455256128636	0.04454093084768647	0.03978595680079229	0.16785106977380138	29.63592908656715	0.3370538770365082	0.1445879823319443	11.480558608018754	0.2927673776708254	0.2786650076614813	0.18436318014500352	0.24420443452268958	0.3877873384405626	0.11182690216202176	3.8323878439840504	0.2336022835622471	0.25705890309611334	0.28441403705640955	0.2249247762852317	0.0815553825248112	0.14682031829932102	3.1798948579782955	0.31548320886477316	0.2130545410321191	0.24836479458915406	0.22309745551395296	0.052183331356672864	-1325.0709307066652	-4195.528039524815	-1421.85149947325
9450000	138.6965930061081	0.053864021373484984	-6632.320172543163	44.77780195894794	312.65128373746137	-6944.971456280624	0.011388856665924044	0.11194730965076473	0.0498337936796361	0.05393766665226127	0.031051290348687765	0.02290498815655813	0.029678957567834615	0.05016787497232042	0.030542297436152634	0.028404468462397837	0.024374043606968505	0.023870979495617603	0.08234086050384354	0.031685590769305313	0.05369654644252998	0.023433530277074108	0.02323445916502381	0.08285231047979978	0.020914891125152515	0.027935751435194417	0.008314780000645932	0.01034435417677699	0.008298490963626387	0.015923368501716363	0.012294280141398344	0.0034467970271538193	0.060137139382595566	0.006506562200040182	0.019830391718870716	0.01632490054794825	0.010424751482339486	0.002561864362323415	0.031253730035610765	0.012894128826934722	0.026714288314665713	0.017268579415151628	0.022852214763302552	0.0616753788285636	0.014326696486253999	0.031115886214894226	0.039341067067782794	0.009375361800478781	0.017927138711656358	0.07447005122950465	0.032746479748543444	0.005231336737729813	0.021078232686006344	0.005854129553891824	0.006944581105740433	0.014452830694348906	45.747454842629395	0.04830365188282698	0.07412849906923781	11.325630131414904	0.2896175007929742	0.2612654498134632	0.1774181385156224	0.27169891087793996	0.6002601458938643	0.09530263323570755	3.1274263938287343	0.2389410319133648	0.24245987836950716	0.28201803773741757	0.23658105197971221	0.10753535029951591	0.09797394824674906	3.268271583488831	0.26493427033058214	0.26094500055907266	0.2595152813847292	0.21460544772561532	0.09234827132475072	-1324.8846634044278	-4195.5212857532615	-1424.5655071229353
9480000	-498.141220497044	21995.66492259351	-8055.480349402804	-162.92648703794487	-1115.3009732122205	-6940.179376190583	2858.973816830019	17822.33336565306	11167.822317662261	3431.6850983842123	11931.99055047117	18125.6277727568	28538.327438657914	14961.085011574247	8688.659409817192	12354.399790885842	3920.456042006942	23333.516939463145	6331.4042231170215	8965.208544066976	13722.34039252864	9559.937328706133	12397.935235967805	6149.540221567661	13539.294822581123	7437.282258657282	2601.840382263116	1331.943344280399	7027.083646750419	2131.6380436439194	2763.6891984537683	11645.703340872344	6501.479530418922	8077.843839294068	2107.7380655689376	3073.7023984247558	17532.676580381587	14248.959285437744	6766.154983428823	3861.810369499412	2188.245945380197	8901.01311308975	4711.360022572886	6111.061472228045	2024.7783393170178	13294.80792183925	14620.445221151505	6899.7757527002805	8798.496416806309	3587.0961418006596	5465.732227790938	8165.605190540562	7664.689872670319	10585.176733115533	3722.487914644956	2265.0235136393276	7.32057820886748E-5	0.06805104140906948	28084.55912088295	21.145127218598372	0.29223320830064214	0.2578799078094821	0.19013903287605044	0.2597478510138251	1.6048838378078856E-6	39603.29759110594	2.9680694144797943	0.22325735954365947	0.26235854531978087	0.2792614975512538	0.2351225975853076	2.1922180124531008E-7	47384.72538654092	3.5802252269270682	0.29927634419794036	0.25070845269121794	0.23740355417432446	0.21261164893651666	2.272273585923965E-7	-1318.9926776904395	-4195.845236432976	-1425.341462067167
9510000	100.67093504720634	0.11437200566943474	-6711.786162487724	27.365340074230495	231.32281865658453	-6943.108981144309	0.022879566134887216	0.048336670490010815	0.037908271999081755	0.09437925406255668	0.0827961494983699	0.04701272538043448	0.07247781023544315	0.09575477087181866	0.17554192570406443	0.13935483738638235	0.14118207695046092	0.11438575357192778	0.07510139124635906	0.06487264029610953	0.06455303173621767	0.11994309093192673	0.10201594885429097	0.10801678738197343	0.029710484841398235	0.033684135205689164	0.08122983738191164	0.01664857962308493	0.0222291733730056	0.01944288963750851	0.052058712999143775	0.043111659283973154	0.011487083862838244	0.05107039399365508	0.056908246375698135	0.01748228894252794	0.014901812595293924	0.013386830743951523	0.08583201141304175	0.03531389647218037	0.09321304742743387	0.01665365453443027	0.04143610773505297	0.11661568733074792	0.04804298997361392	0.022226650274048767	0.03423471322790107	0.04609020933422296	0.0631508614191377	0.0447358150672904	0.019618559671989323	0.0370225792012738	0.07635242386503463	0.009453274009733517	0.04683445412675248	0.025842863469537528	19.785923117220516	0.015254161257188465	0.16661226094496517	18.721957532821822	0.31094495406285194	0.2689715574710023	0.16364995168459298	0.2564335367815526	0.25150763299611223	0.22819201836350905	1.9037114245298747	0.24952676918460906	0.22986196918916288	0.2864019579533084	0.2342093036729213	0.03992961377575547	0.19958926161249388	3.2993315330229587	0.28879380644267594	0.21205841689481725	0.2718417489249508	0.22730602773755545	0.03937094110742255	-1320.252097659923	-4200.559777470943	-1422.2971060134419
9540000	231.57587845635516	0.008484792112755954	-6416.884538728747	68.43013015467005	533.9980442811232	-6950.88258300987	0.001233949561235611	0.0032921314738589688	0.006473274188932216	0.0020094642366218466	0.002490978040413654	0.004058046501405612	0.0022840218971491135	0.007000766823732086	0.0034859484059715836	0.005020915705657854	0.003502228565584873	0.002936000550682973	0.01412260331783439	0.007003298928187768	0.0037660995412645637	0.006781453264401714	0.0024517562272810163	0.00596268091897555	0.0042770965875834205	0.004220584394359135	0.001329030739689089	0.0014034944149465764	4.5088020381330105E-4	0.0027329733854726114	0.0025427416433103224	2.2367250791507915E-4	0.004367407726395088	0.004413234819358541	0.0017775265151164918	0.0010479974039497458	6.557496856844356E-4	0.004833402219716727	0.005840261562581688	0.0031458457093896134	0.0036897490823043265	0.003978850341679604	0.0028265195729053855	0.0017039835854303245	4.908983920773136E-4	0.0013611181709510705	3.917022492462433E-4	0.0024298951847740212	0.001711016059079361	0.0013284222448716866	0.0019453965730291396	9.417248919624785E-4	0.0017029029080498415	0.0033419120477630538	0.0036507552420646295	0.0019845555361204634	115.29744854203659	0.5540761939344915	0.014230993485355996	9.729700907194525	0.2904703920299243	0.2770325709357939	0.17027952787043352	0.26221750916384806	2.790363395705679	0.013599244664785234	2.5330290173303673	0.23609812819887768	0.2624075556880211	0.2783535285627844	0.2231407875503186	0.7007221611133949	0.010163717230078863	3.597534207735934	0.3012014847852934	0.2341885618342415	0.2613144276953405	0.20329552568512396	0.5946979378511063	-1327.5391383971325	-4198.322001288534	-1425.021443324204
9570000	81.92034806054318	0.19468946157628156	-6733.502140572883	18.81171447276998	206.69435197585312	-6940.196492548736	0.023904460191001654	0.11356007397942036	0.1358943814754873	0.07739124193746956	0.07424754793035668	0.10947978041920954	0.1809359116781514	0.074675729845845	0.05548177836925095	0.08807563067802475	0.07084539627662528	0.09611676632241314	0.07998542717211216	0.06162727615344989	0.1384273819044764	0.14023003321554792	0.06856532147471818	0.0952551363978113	0.10606392976628752	0.02666940163695675	0.05556002061060451	0.10431157197498955	0.037920450689984925	0.03407005373551434	0.009443760982671379	0.03985968078917027	0.02271213550077569	0.022016060710505242	0.031629856384939314	0.03392109418117373	0.022263211959115	0.058112585467012284	0.03973066812775631	0.08937735635347795	0.07536356643628855	0.01651855286759723	0.02553838683792845	0.02489667995736644	0.04967259795016727	0.027071141721977242	0.093393737172272	0.03773491857385037	0.022663277603612704	0.02333514756928912	0.027803405683234892	0.07512432628256098	0.0440021726931018	0.046725884472250755	0.05623385071218774	0.0296512183343816	7.27987019862055	0.32923660926380166	0.28419131598309105	11.483856333175693	0.2880670251432232	0.31223241333014906	0.1492969381111632	0.2504036234154644	0.13464937142560127	0.33225183984404766	2.5803747216327797	0.23715498834356358	0.24789680037167344	0.2738982382575886	0.2410499730271763	0.027944925512677687	0.3624841683786148	3.4805586818612384	0.3053690496225445	0.22897928259461325	0.2636959584083967	0.2019557093744449	0.019092471805422534	-1325.7400645089315	-4194.325587419413	-1420.1308406203923
